Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Corn, Frozen, Cooked With Oil",balanced_foods,105.0,2.47,18.68,3.55,2.3,2.97,113.0,5,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.862,4.54,0.02,Corn,other,9.41,71.16,30.43,0.49,0.0,14
"Pastry, Made With Bean Or Lotus Seed Paste Filling, Baked",balanced_foods,340.0,6.99,68.1,4.45,2.7,36.49,87.0,2,5,6,4,2,0,"lunch, dinner",100g,7.8549999999999995,2.85,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,8.22,80.12,11.78,0.84,49.0,13
"Waffle, Chocolate, Frozen",balanced_foods,320.0,7.43,48.94,10.5,2.6,6.76,441.0,0,6,6,5,2,0,"lunch, dinner",100g,7.839,3.13,0.02,"Pancakes, waffles, French toast",quick_carbs,9.29,61.18,29.53,3.09,14.0,12
"Potato, Mashed, From Dry Mix, Made With Milk, With Cheese",balanced_foods,148.0,4.32,11.54,9.62,0.8,1.46,295.0,5,3,6,1,0,3,"pre_workout, lunch, dinner",100g,7.838000000000001,3.46,0.03,Mashed potatoes and white potato mixtures,other,11.68,31.19,58.5,5.13,25.0,14
"Soup, Potato With Meat",balanced_foods,109.0,3.78,8.81,6.43,1.0,0.95,246.0,5,3,6,0,0,3,"lunch, dinner",100g,7.817,4.39,0.03,"Soups, cream-based",other,13.87,32.33,53.09,3.14,22.0,14
"Chow Mein Or Chop Suey, Meatless, With Noodles",balanced_foods,117.0,2.98,15.72,5.05,2.1,2.18,434.0,4,3,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.802,4.34,0.03,Fried rice and lo/chow mein,energy_dense,10.19,53.74,38.85,1.4,0.0,14
"Jam Or Jelly, Sugar Free",balanced_foods,121.0,0.55,29.6,0.0,2.2,3.39,3.0,5,2,7,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.781000000000001,2.27,0.0,"Jams, syrups, toppings",other,1.82,97.85,0.0,0.0,0.0,14
"Beef And Potatoes, No Sauce",balanced_foods,133.0,7.92,14.52,4.93,1.3,0.65,305.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.779,6.93,0.06,Meat mixed dishes,other,23.82,43.67,33.36,1.15,20.0,12
Seafood Sauce,balanced_foods,203.0,8.53,2.51,17.45,0.1,0.02,463.0,2,6,6,1,2,0,"lunch, dinner",100g,7.775,4.25,0.04,Shellfish,lean_proteins,16.81,4.95,77.36,2.73,18.0,14
"Potato, Scalloped, Ready-To-Heat",balanced_foods,178.0,6.8,13.31,10.98,0.7,2.18,400.0,2,5,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,7.763,4.21,0.04,Mashed potatoes and white potato mixtures,other,15.28,29.91,55.52,5.73,29.0,14
"Potato, Mashed, Ready-To-Heat, With Cheese",balanced_foods,138.0,4.26,12.13,8.12,1.7,1.61,336.0,4,3,6,1,0,3,"pre_workout, lunch, dinner",100g,7.696000000000001,4.32,0.03,Mashed potatoes and white potato mixtures,other,12.35,35.16,52.96,4.41,22.0,13
Stewed Potatoes,balanced_foods,103.0,1.99,16.26,3.39,2.1,0.96,147.0,5,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.691000000000001,3.97,0.02,Mashed potatoes and white potato mixtures,other,7.73,63.15,29.62,0.44,0.0,14
"Corn, Scalloped Or Pudding",balanced_foods,116.0,4.54,14.98,5.12,1.5,4.63,310.0,4,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.663,5.21,0.04,Vegetable dishes,other,15.66,51.66,39.72,1.39,70.0,13
"Grits, With Cheese, Fat Added",balanced_foods,108.0,3.56,11.36,5.28,0.6,0.12,143.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.655000000000001,3.85,0.03,Grits and other cooked cereals,quick_carbs,13.19,42.07,44.0,2.7,13.0,14
"Grits, With Cheese, As To Fat",balanced_foods,108.0,3.56,11.36,5.28,0.6,0.12,143.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.655000000000001,3.85,0.03,Grits and other cooked cereals,quick_carbs,13.19,42.07,44.0,2.7,13.0,14
"Sushi, Topped With Eel",balanced_foods,126.0,7.6,13.39,4.16,0.6,0.8,308.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.6530000000000005,6.51,0.06,"Egg rolls, dumplings, sushi",other,24.13,42.51,29.71,0.84,44.0,12
"Lasagna With Meat, Frozen",balanced_foods,124.0,6.63,14.39,4.42,1.4,2.96,347.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.644,6.48,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,21.39,46.42,32.08,2.07,14.0,12
Alfredo Sauce With Poultry And Added Vegetables,balanced_foods,133.0,6.83,2.15,10.79,0.3,1.17,413.0,3,2,7,1,0,3,"lunch, dinner, snack",100g,7.608000000000001,5.36,0.05,"Dips, gravies, other sauces",other,20.54,6.47,73.02,5.67,45.0,12
Ramen Bowl With Meat And Egg,balanced_foods,127.0,7.13,13.95,4.57,0.9,0.42,333.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.596,6.32,0.06,Ramen and Asian broth-based soups,other,22.46,43.94,32.39,1.06,53.0,12
"Ramen Bowl,",balanced_foods,127.0,7.13,13.95,4.57,0.9,0.42,333.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.596,6.32,0.06,Ramen and Asian broth-based soups,other,22.46,43.94,32.39,1.06,53.0,12
"Potato, Mashed, Ready-To-Heat",balanced_foods,106.0,1.97,13.29,5.01,1.9,1.76,298.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.595000000000001,3.65,0.02,Mashed potatoes and white potato mixtures,other,7.43,50.15,42.54,2.63,13.0,14
"Bread, Lard, Toasted, Puerto Rican Style",balanced_foods,314.0,8.14,62.34,3.62,2.2,7.83,482.0,1,6,5,4,2,0,"lunch, dinner",100g,7.587000000000001,3.29,0.03,Yeast breads,quick_carbs,10.37,79.41,10.38,1.09,2.0,12
"Yogurt, Almond Milk",balanced_foods,128.0,3.03,12.98,7.03,1.5,7.8,49.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.562000000000001,3.54,0.02,Plant-based yogurt,dairy_proteins,9.47,40.56,49.43,0.53,0.0,14
"Milk Shake, Home Recipe, Chocolate",balanced_foods,120.0,3.47,13.53,6.14,0.5,12.57,52.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.493,3.31,0.03,Milk shakes and other dairy drinks,dairy_proteins,11.57,45.1,46.05,3.72,20.0,14
"Yogurt, Coconut Milk",balanced_foods,108.0,2.37,12.91,5.61,1.2,8.88,41.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.493,3.31,0.02,Plant-based yogurt,dairy_proteins,8.78,47.81,46.75,5.09,0.0,14
Lentil Curry With Rice,balanced_foods,118.0,3.28,18.6,3.5,2.2,1.95,328.0,4,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.492000000000001,4.64,0.03,"Bean, pea, legume dishes",other,11.12,63.05,26.69,0.8,0.0,13
"Wonton, Dumpling Or Pot Sticker, Steamed",balanced_foods,113.0,6.9,11.07,4.6,1.2,2.3,368.0,4,1,6,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.4510000000000005,7.17,0.06,"Egg rolls, dumplings, sushi",other,24.42,39.19,36.64,1.44,14.0,11
Milk Shake With Malt,balanced_foods,125.0,3.76,13.64,6.11,0.2,12.04,66.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.4510000000000005,3.17,0.03,Milk shakes and other dairy drinks,dairy_proteins,12.03,43.65,43.99,3.66,23.0,14
"Milk Shake, Home Recipe, Flavors Other Than Chocolate",balanced_foods,113.0,3.35,11.39,5.98,0.2,10.66,53.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.442,3.14,0.03,Milk shakes and other dairy drinks,dairy_proteins,11.86,40.32,47.63,3.62,23.0,14
"Potato, Baked, Peel Eaten",balanced_foods,93.0,2.49,21.05,0.13,2.2,1.18,186.0,5,2,4,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.412000000000001,5.04,0.03,"White potatoes, baked or boiled",other,10.71,90.54,1.26,0.03,0.0,11
"Potato, Roasted, From Fresh, Peel Eaten, No Added Fat",balanced_foods,93.0,2.49,21.07,0.13,2.2,1.18,164.0,5,2,4,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.412000000000001,5.04,0.03,"White potatoes, baked or boiled",other,10.71,90.62,1.26,0.03,0.0,11
"Potato, Boiled, From Fresh, Peel Eaten, No Added Fat",balanced_foods,93.0,2.49,21.07,0.13,2.2,1.18,164.0,5,2,4,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.412000000000001,5.04,0.03,"White potatoes, baked or boiled",other,10.71,90.62,1.26,0.03,0.0,11
"Potato Salad With Egg, Made With Creamy Dressing",balanced_foods,142.0,2.93,14.89,7.91,1.3,1.54,188.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.394,2.98,0.02,Mashed potatoes and white potato mixtures,other,8.25,41.94,50.13,1.44,49.0,14
"Bread, Lard, Puerto Rican Style",balanced_foods,282.0,7.33,56.1,3.26,2.0,7.05,433.0,1,4,8,2,2,0,"breakfast, lunch, dinner",100g,7.393000000000001,3.31,0.03,Yeast breads,quick_carbs,10.4,79.57,10.4,0.98,2.0,13
"Pancakes, Chocolate",balanced_foods,341.0,7.68,41.18,15.94,2.4,16.11,438.0,0,6,5,5,2,0,"lunch, dinner",100g,7.388,2.96,0.02,"Pancakes, waffles, French toast",quick_carbs,9.01,48.3,42.07,6.18,60.0,11
"Potato, Scalloped, Ready-To-Heat, With Meat",balanced_foods,183.0,7.1,12.74,11.58,0.7,2.14,430.0,2,4,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,7.378,4.26,0.04,Mashed potatoes and white potato mixtures,other,15.52,27.85,56.95,5.92,31.0,13
"Chicken Or Turkey, Rice, Corn, And Cheese, With Gravy",balanced_foods,149.0,5.62,14.43,7.85,0.7,1.02,424.0,4,2,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.372,4.24,0.04,Poultry mixed dishes,other,15.09,38.74,47.42,1.84,15.0,13
Alfredo Sauce With Meat And Added Vegetables,balanced_foods,148.0,6.47,2.15,12.53,0.3,1.17,415.0,3,2,7,1,0,3,"lunch, dinner, snack",100g,7.371000000000001,4.57,0.04,"Dips, gravies, other sauces",other,17.49,5.81,76.2,6.52,43.0,12
"Potato, Mashed, From Dry Mix, Made With Milk",balanced_foods,117.0,2.05,12.63,6.7,0.9,1.6,252.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.256,2.52,0.02,Mashed potatoes and white potato mixtures,other,7.01,43.18,51.54,3.44,16.0,14
"Potato, Mashed, From Dry Mix,",balanced_foods,117.0,2.05,12.63,6.7,0.9,1.6,252.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.256,2.52,0.02,Mashed potatoes and white potato mixtures,other,7.01,43.18,51.54,3.44,16.0,14
"Potato, Mashed, From Dry Mix, Made With Milk, With Gravy",balanced_foods,103.0,1.78,11.16,5.88,0.8,1.34,280.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.25,2.5,0.02,Mashed potatoes and white potato mixtures,other,6.91,43.34,51.38,2.88,14.0,14
Sausage Gravy,balanced_foods,180.0,6.78,7.65,13.61,0.1,3.92,421.0,2,4,7,1,2,0,"lunch, dinner, snack",100g,7.246,3.82,0.04,Meat mixed dishes,other,15.07,17.0,68.05,5.51,36.0,13
"Potato Tots,",balanced_foods,237.0,1.9,24.4,15.46,2.3,0.28,421.0,2,5,6,3,2,0,"breakfast, lunch, dinner",100g,7.231,1.77,0.01,French fries and other fried white potatoes,energy_dense,3.21,41.18,58.71,2.32,0.0,13
"Potato Tots, Frozen, Fried",balanced_foods,237.0,1.9,24.4,15.46,2.3,0.28,421.0,2,5,6,3,2,0,"breakfast, lunch, dinner",100g,7.231,1.77,0.01,French fries and other fried white potatoes,energy_dense,3.21,41.18,58.71,2.32,0.0,13
"Potato Tots, Frozen, As To Fried Or Baked",balanced_foods,237.0,1.9,24.4,15.46,2.3,0.28,421.0,2,5,6,3,2,0,"breakfast, lunch, dinner",100g,7.231,1.77,0.01,French fries and other fried white potatoes,energy_dense,3.21,41.18,58.71,2.32,0.0,13
"Potato Tots, From Fresh, Fried Or Baked",balanced_foods,237.0,1.9,24.4,15.46,2.3,0.28,421.0,2,5,6,3,2,0,"breakfast, lunch, dinner",100g,7.231,1.77,0.01,French fries and other fried white potatoes,energy_dense,3.21,41.18,58.71,2.32,0.0,13
Coleslaw,balanced_foods,117.0,0.94,10.45,7.98,1.9,7.44,280.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.229000000000001,2.43,0.01,"Coleslaw, non-lettuce salads",vegetables,3.21,35.73,61.38,1.23,9.0,14
"Potato, Scalloped, From Fast Food Or Restaurant",balanced_foods,206.0,6.66,12.99,14.34,0.7,1.96,408.0,2,4,7,1,2,0,"lunch, dinner",100g,7.170999999999999,3.57,0.03,Mashed potatoes and white potato mixtures,other,12.93,25.22,62.65,7.63,38.0,13
"Nutritional Drink Or Shake, Ready-To-Drink, Sugar Free (Glucerna)",balanced_foods,88.0,4.4,11.88,3.08,2.2,2.64,92.0,5,1,4,0,0,3,"pre_workout, lunch, dinner",100g,7.15,7.5,0.05,Nutritional beverages,beverages,20.0,54.0,31.5,0.23,2.0,10
"Bluberries, Canned",balanced_foods,88.0,1.04,22.66,0.4,2.6,17.45,3.0,5,2,4,2,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.142,4.14,0.01,Blueberries and other berries,fruits,4.73,100.0,4.09,0.03,0.0,11
"Corn, Raw",balanced_foods,86.0,3.27,18.7,1.35,2.0,6.26,15.0,5,2,4,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.139000000000001,6.13,0.04,Corn,other,15.21,86.98,14.13,0.32,0.0,11
"Corn, Fresh, Cooked, No Added Fat",balanced_foods,86.0,3.26,18.64,1.35,2.0,6.24,131.0,5,2,4,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.136000000000001,6.12,0.04,Corn,other,15.16,86.7,14.13,0.32,0.0,11
"Corn, Frozen, Cooked, No Added Fat",balanced_foods,81.0,2.54,19.24,0.67,2.4,3.06,117.0,5,2,4,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.130000000000001,6.1,0.03,Corn,other,12.54,95.01,7.44,0.1,0.0,11
"Soup, French Onion",balanced_foods,108.0,5.45,11.84,4.47,1.1,2.49,378.0,4,1,6,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.118,6.06,0.05,"Soups, cream-based",other,20.19,43.85,37.25,2.37,13.0,11
"Sprouts,",balanced_foods,30.0,3.04,5.94,0.18,1.8,4.13,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.1,Other vegetables and combinations,vegetables,40.53,79.2,5.4,0.05,0.0,8
Celery Juice,balanced_foods,17.0,0.49,3.32,0.16,1.6,1.34,97.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.03,Vegetable juice,beverages,11.53,78.12,8.47,0.04,0.0,8
"Cress, Raw",balanced_foods,32.0,2.6,5.5,0.7,1.1,4.4,14.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.08,Other dark green vegetables,vegetables,32.5,68.75,19.69,0.02,0.0,8
"Soup,",balanced_foods,49.0,3.51,6.09,1.3,1.8,1.31,247.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.07,"Soups, broth-based",other,28.65,49.71,23.88,0.35,7.0,8
"Bean Sprouts, Raw",balanced_foods,30.0,3.04,5.94,0.18,1.8,4.13,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.1,Other vegetables and combinations,vegetables,40.53,79.2,5.4,0.05,0.0,8
"Mixed Salad Greens, Raw",balanced_foods,21.0,1.31,3.43,0.21,1.4,0.97,41.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.06,Lettuce and lettuce salads,vegetables,24.95,65.33,9.0,0.03,0.0,8
"Cabbage, Chinese, Cooked, No Added Fat",balanced_foods,14.0,1.56,2.26,0.21,1.0,1.23,188.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.11,Cabbage,other,44.57,64.57,13.5,0.03,0.0,8
"Cabbage, Chinese, Raw",balanced_foods,13.0,1.5,2.18,0.2,1.0,1.18,65.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.12,Cabbage,other,46.15,67.08,13.85,0.03,0.0,8
"Celery, Cooked, As Ingredient",balanced_foods,18.0,0.53,3.57,0.17,1.7,1.44,104.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.03,Not included in a food category,other,11.78,79.33,8.5,0.04,0.0,8
"Summer Squash, Yellow, Raw",balanced_foods,19.0,1.01,3.88,0.27,1.0,2.88,2.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.05,Other vegetables and combinations,vegetables,21.26,81.68,12.79,0.09,0.0,8
"Summer Squash, Yellow Or Green, Frozen, Cooked, No Added Fat",balanced_foods,21.0,1.21,4.54,0.16,1.3,2.0,120.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.06,Other vegetables and combinations,vegetables,23.05,86.48,6.86,0.03,0.0,8
"Mushrooms, Raw",balanced_foods,31.0,2.9,4.13,0.35,1.7,1.98,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.09,Other vegetables and combinations,vegetables,37.42,53.29,10.16,0.05,0.0,8
"Nutritional Drink Or Shake, Ready-To-Drink, Light (Muscle Milk)",balanced_foods,38.0,4.78,2.1,1.15,0.2,0.38,27.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.13,Nutritional beverages,beverages,50.32,22.11,27.24,0.1,1.0,8
"Summer Squash, Yellow Or Green, Fresh, Cooked, No Added Fat",balanced_foods,21.0,1.3,4.1,0.35,1.2,3.16,142.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.06,Other vegetables and combinations,vegetables,24.76,78.1,15.0,0.1,0.0,8
"Asparagus, Frozen, Cooked, No Added Fat",balanced_foods,18.0,2.94,1.91,0.42,1.6,0.32,119.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.16,Other vegetables and combinations,vegetables,65.33,42.44,21.0,0.1,0.0,8
"Mushrooms, For Use On A Sandwich",balanced_foods,31.0,2.9,4.13,0.35,1.7,1.98,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.09,Vegetables on a sandwich,vegetables,37.42,53.29,10.16,0.05,0.0,8
"Summer Squash, Cooked, As Ingredient",balanced_foods,21.0,1.31,4.11,0.35,1.2,3.16,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.06,Not included in a food category,other,24.95,78.29,15.0,0.1,0.0,8
"Summer Squash, Green, Raw",balanced_foods,17.0,1.21,3.11,0.32,1.0,2.5,8.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.07,Other vegetables and combinations,vegetables,28.47,73.18,16.94,0.08,0.0,8
"Alfalfa Sprouts, Raw",balanced_foods,23.0,3.99,2.1,0.69,1.9,0.2,6.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.17,Other vegetables and combinations,vegetables,69.39,36.52,27.0,0.07,0.0,8
"Watercress, Raw",balanced_foods,11.0,2.3,1.29,0.1,0.5,0.2,41.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.21,Other dark green vegetables,vegetables,83.64,46.91,8.18,0.03,0.0,8
Dark Green Vegetables As Ingredient In Omelet,balanced_foods,35.0,2.97,4.51,0.56,1.9,1.19,94.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.08,Not included in a food category,other,33.94,51.54,14.4,0.07,0.0,8
"Celery, Raw",balanced_foods,17.0,0.49,3.32,0.16,1.6,1.34,97.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.03,Other vegetables and combinations,vegetables,11.53,78.12,8.47,0.04,0.0,8
"Green Beans, Canned, Reduced Sodium, Cooked, No Added Fat",balanced_foods,22.0,1.12,4.32,0.46,1.9,0.78,2.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.05,String beans,complex_carbs,20.36,78.55,18.82,0.1,0.0,8
"Asparagus, Frozen, Cooked, Fat Added, As To Fat Type",balanced_foods,40.0,2.86,1.86,2.95,1.5,0.32,124.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.07,Other vegetables and combinations,vegetables,28.6,18.6,66.38,0.76,2.0,8
"Chard, Raw",balanced_foods,19.0,1.8,3.74,0.2,1.6,1.1,213.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.09,Other dark green vegetables,vegetables,37.89,78.74,9.47,0.03,0.0,8
"Soup, Chicken",balanced_foods,40.0,3.44,4.04,1.14,0.8,1.1,249.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.09,"Soups, broth-based",other,34.4,40.4,25.65,0.27,12.0,8
"Asparagus, Canned, Cooked, No Added Fat",balanced_foods,19.0,2.14,2.46,0.65,1.6,1.06,287.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.11,Other vegetables and combinations,vegetables,45.05,51.79,30.79,0.15,0.0,8
"Carrots, Canned, Reduced Sodium, Cooked, No Added Fat",balanced_foods,23.0,0.59,5.36,0.14,1.8,2.46,34.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.03,Carrots,vegetables,10.26,93.22,5.48,0.02,0.0,8
"Milk, Lactose Free, Fat-Free (Skim)",balanced_foods,34.0,3.43,4.92,0.08,0.0,5.05,41.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.1,"Milk, nonfat",dairy_proteins,40.35,57.88,2.12,0.05,3.0,8
"Milk, Fat-Free (Skim)",balanced_foods,34.0,3.43,4.92,0.08,0.0,5.05,41.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.1,"Milk, nonfat",dairy_proteins,40.35,57.88,2.12,0.05,3.0,8
"Milk, Dry, Reconstituted, Nonfat",balanced_foods,32.0,3.2,4.6,0.07,0.0,4.6,51.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.1,"Milk, nonfat",dairy_proteins,40.0,57.5,1.97,0.04,2.0,8
Radish,balanced_foods,16.0,0.68,3.4,0.1,1.6,1.86,39.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.04,Other vegetables and combinations,vegetables,17.0,85.0,5.62,0.03,0.0,8
"Radicchio, Raw",balanced_foods,23.0,1.43,4.48,0.25,0.9,0.6,22.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.06,Lettuce and lettuce salads,vegetables,24.87,77.91,9.78,0.06,0.0,8
"Basil, Raw",balanced_foods,23.0,3.15,2.65,0.64,1.6,0.3,4.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.14,Not included in a food category,other,54.78,46.09,25.04,0.04,0.0,8
"Asparagus, Frozen, Cooked With Butter Or Margarine",balanced_foods,37.0,2.87,1.87,2.59,1.5,0.32,132.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.08,Other vegetables and combinations,vegetables,31.03,20.22,63.0,1.04,4.0,8
"Green Beans, Canned, Cooked, No Added Fat",balanced_foods,24.0,1.04,4.11,0.39,1.9,1.29,282.0,5,1,2,0,0,3,"lunch, dinner",100g,7.1,10.0,0.04,String beans,complex_carbs,17.33,68.5,14.63,0.09,0.0,8
"Oysters, Fried",balanced_foods,203.0,6.26,13.79,13.47,0.5,0.67,408.0,2,4,7,1,2,0,"lunch, dinner",100g,7.099,3.33,0.03,Shellfish,lean_proteins,12.33,27.17,59.72,2.02,37.0,13
"Soup, Pozole",balanced_foods,43.0,3.38,4.59,1.23,0.9,0.98,248.0,5,1,2,0,0,3,"lunch, dinner",100g,7.085000000000001,9.95,0.08,"Soups, broth-based",other,31.44,42.7,25.74,0.28,12.0,8
"Jai, Monk'S Food",balanced_foods,60.0,4.25,7.72,1.86,1.7,1.15,28.0,5,1,2,0,0,3,"lunch, dinner",100g,7.0760000000000005,9.92,0.07,Other vegetables and combinations,vegetables,28.33,51.47,27.9,0.28,0.0,8
"Asparagus, Frozen, Cooked With Oil",balanced_foods,44.0,2.86,1.86,3.31,1.5,0.31,115.0,5,1,2,0,0,3,"lunch, dinner",100g,7.073,9.91,0.06,Other vegetables and combinations,vegetables,26.0,16.91,67.7,0.48,0.0,8
"Chicken Or Turkey, Potatoes, Corn, And Cheese, With Gravy",balanced_foods,123.0,4.51,13.27,6.11,1.1,1.0,353.0,4,3,5,0,0,3,"pre_workout, lunch, dinner",100g,7.068000000000001,4.56,0.04,Poultry mixed dishes,other,14.67,43.15,44.71,1.46,11.0,12
"Injera, Ethiopian Bread",balanced_foods,93.0,2.55,19.39,0.68,2.8,1.03,226.0,5,2,4,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.025,5.75,0.03,Yeast breads,quick_carbs,10.97,83.4,6.58,0.18,0.0,11
"Asparagus, Canned, Cooked With Butter Or Margarine",balanced_foods,38.0,2.09,2.4,2.82,1.6,1.04,296.0,5,1,2,0,0,3,"lunch, dinner",100g,7.013,9.71,0.05,Other vegetables and combinations,vegetables,22.0,25.26,66.79,1.09,4.0,8
"Turnip, Raw",balanced_foods,28.0,0.9,6.43,0.1,1.8,3.8,67.0,5,1,2,0,0,3,"lunch, dinner",100g,6.992000000000001,9.64,0.03,Other vegetables and combinations,vegetables,12.86,91.86,3.21,0.01,0.0,8
"Soup, Peanut",balanced_foods,88.0,3.24,8.36,5.29,1.7,2.61,246.0,5,3,3,0,0,3,"lunch, dinner",100g,6.9830000000000005,5.61,0.04,"Soups, cream-based",other,14.73,38.0,54.1,1.06,0.0,11
"Coffee, Latte, Decaffeinated, Nonfat",balanced_foods,30.0,2.88,4.39,0.1,0.0,4.22,37.0,5,1,2,0,0,3,"lunch, dinner",100g,6.98,9.6,0.1,Coffee,beverages,38.4,58.53,3.0,0.06,3.0,8
"Coffee, Latte, Nonfat",balanced_foods,30.0,2.87,4.37,0.1,0.0,4.2,36.0,5,1,2,0,0,3,"lunch, dinner",100g,6.971,9.57,0.1,Coffee,beverages,38.27,58.27,3.0,0.06,2.0,8
"Oatmeal, Instant, Plain, Made With Non-Dairy Milk, No Added Fat",balanced_foods,94.0,3.18,15.62,2.6,2.0,1.93,83.0,5,2,4,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,6.952999999999999,5.51,0.03,Oatmeal,complex_carbs,13.53,66.47,24.89,0.38,0.0,11
"Bitter Melon, Horseradish, Jute, Or Radish Leaves, Cooked",balanced_foods,56.0,3.49,6.47,2.74,1.8,1.01,134.0,5,1,2,0,0,3,"lunch, dinner",100g,6.9350000000000005,9.45,0.06,Other dark green vegetables,vegetables,24.93,46.21,44.04,0.7,2.0,8
